FlightID,Date,Route,Airline,AircraftType,FlightDuration,DepartureTime,Passengers,WeatherCondition,FlightClass,TicketType,DestinationRegion,LoyaltyProgram,MaintenanceIssues,CrewSatisfaction,CustomerSatisfaction,Weekday,PeakSeason,DelayMinutes,OnTimeArrival,FuelCost
FLT00602,2023-10-21,Singapore to Bangkok,BlueJet Airlines,Boeing 787,799,11,225.6,Fog,Economy,Non-refundable,International,0,4,7.6914925526992395,7.323681183059495,Saturday,0,0,Yes,2643.22
FLT00603,2023-10-19,Beijing to Sydney,SkyTrack Airways,Boeing 777,610,12,109.2,Snow,Economy,Non-refundable,International,1,3,8.345238098582037,3.8284192152807046,Thursday,0,9,Yes,1993.93
FLT00604,2022-04-30,Singapore to Bangkok,SkyTrack Airways,Airbus A320,587,12,216.6,Rain,Business,Non-refundable,International,0,1,8.519010128098735,7.587917253600792,Saturday,0,23,No,1934.94
FLT00605,2024-04-10,Berlin to Madrid,SkyTrack Airways,Boeing 737,563,9,48.6,Fog,First,Non-refundable,Domestic,0,3,6.174256657580811,5.90843674785391,Wednesday,0,48,No,1871.4
FLT00606,2024-02-26,Berlin to Madrid,Sunshine Air,Airbus A380,81,6,212.4,Snow,First,Non-refundable,Domestic,0,4,9.147332054998248,4.416688886806029,Monday,0,0,Yes,656.25
FLT00607,2023-08-27,Beijing to Sydney,Global Wings,Boeing 777,272,13,190.79999999999998,Snow,Business,Non-refundable,International,0,1,8.502283562751588,8.350680397559799,Sunday,0,39,No,1298.18
FLT00608,2022-02-27,Singapore to Bangkok,BlueJet Airlines,Airbus A380,369,23,44.4,Rain,First,Non-refundable,Domestic,0,3,7.118546852970258,6.093528135879518,Sunday,0,19,No,1337.85
FLT00609,2024-08-08,New York to London,Global Wings,Boeing 777,720,15,219.0,Snow,Business,Non-refundable,International,1,0,7.343644285130709,9.10462188397036,Thursday,0,8,Yes,2369.03
FLT00610,2022-12-12,Chicago to Los Angeles,Global Wings,Airbus A320,812,14,64.8,Clear,First,Non-refundable,Regional,1,2,6.691353663622631,8.380655644182244,Monday,1,46,No,2385.44
FLT00611,2024-01-11,Berlin to Madrid,Sunshine Air,Airbus A380,331,11,157.2,Rain,Business,Non-refundable,Regional,0,1,9.38988613620191,5.650605354319425,Thursday,0,0,Yes,1209.41
FLT00612,2023-04-19,Mumbai to Dubai,SkyTrack Airways,Airbus A320,630,8,123.0,Clear,Business,Refundable,Regional,0,0,6.856009167793568,8.17921571752367,Wednesday,0,48,No,2093.01
FLT00613,2022-04-27,Paris to Rome,Sunshine Air,Airbus A320,858,7,217.79999999999998,Rain,Business,Non-refundable,International,0,4,9.387807514163063,7.121528148655784,Wednesday,0,0,Yes,2544.35
FLT00614,2024-04-09,Beijing to Sydney,Sunshine Air,Airbus A320,261,17,195.0,Clear,Economy,Non-refundable,International,0,2,8.581571576816549,8.13129494311913,Tuesday,0,2,Yes,1047.59
FLT00615,2024-03-01,Paris to Rome,BlueJet Airlines,Boeing 737,91,22,155.4,Snow,First,Refundable,Domestic,0,1,9.141513990515426,7.707511859202686,Friday,0,8,Yes,852.87
FLT00616,2022-05-07,Beijing to Sydney,Global Wings,Airbus A320,502,17,63.599999999999994,Clear,First,Refundable,Domestic,0,2,8.341019125038832,4.63409093435539,Saturday,0,16,No,1808.81
FLT00617,2023-01-28,Singapore to Bangkok,Sunshine Air,Boeing 777,221,12,140.4,Fog,First,Refundable,Regional,0,1,8.007306697635372,8.85257921855316,Saturday,0,0,Yes,1062.17
FLT00618,2024-06-26,Mumbai to Dubai,SkyTrack Airways,Boeing 777,826,17,61.8,Snow,Economy,Refundable,Domestic,0,1,9.272142427974174,5.605995475434207,Wednesday,0,23,No,2633.93
FLT00619,2023-10-03,Singapore to Bangkok,SkyTrack Airways,Boeing 737,313,14,154.79999999999998,Fog,Business,Non-refundable,International,0,3,9.145886985572393,6.012079171814419,Tuesday,0,0,Yes,1147.3
FLT00620,2022-02-27,Chicago to Los Angeles,BlueJet Airlines,Airbus A380,580,3,234.6,Snow,Economy,Refundable,Regional,0,2,7.952164407547015,5.3729776741985695,Sunday,0,25,No,1860.11
FLT00621,2023-09-26,Chicago to Los Angeles,Global Wings,Airbus A380,710,16,205.2,Fog,Business,Refundable,International,0,2,8.352285429125807,6.031214845575755,Tuesday,0,28,No,2302.83
FLT00622,2023-05-28,San Francisco to Tokyo,Sunshine Air,Airbus A380,539,4,233.39999999999998,Fog,Economy,Non-refundable,International,1,0,7.867530067606978,7.176337829496351,Sunday,0,49,No,1705.63
FLT00623,2024-01-21,San Francisco to Tokyo,Global Wings,Boeing 777,69,21,211.79999999999998,Fog,First,Refundable,Domestic,0,4,8.07434864951281,7.633878381259372,Sunday,0,0,Yes,534.11
FLT00624,2024-03-12,San Francisco to Tokyo,BlueJet Airlines,Airbus A320,785,15,180.6,Rain,First,Refundable,International,1,0,7.751315240338565,9.517544765141459,Tuesday,0,26,No,2432.67
FLT00625,2022-04-06,Paris to Rome,SkyTrack Airways,Airbus A380,564,8,211.79999999999998,Clear,First,Refundable,Regional,1,3,7.594770332899362,7.758030955507358,Wednesday,0,18,No,1931.71
FLT00626,2023-09-30,Singapore to Bangkok,SkyTrack Airways,Airbus A320,844,9,96.6,Snow,First,Non-refundable,Regional,1,1,9.95855439424636,9.950730432937052,Saturday,0,2,Yes,2590.8
FLT00627,2022-04-28,San Francisco to Tokyo,SkyTrack Airways,Airbus A380,895,23,33.0,Snow,Business,Non-refundable,Regional,0,3,8.740193361953168,4.610746039453006,Thursday,0,0,Yes,2649.51
FLT00628,2023-07-14,Chicago to Los Angeles,Sunshine Air,Boeing 777,619,17,144.0,Snow,Business,Non-refundable,Domestic,1,3,6.836165963292387,7.9507549976558645,Friday,0,22,No,1964.39
FLT00629,2023-08-24,Beijing to Sydney,SkyTrack Airways,Boeing 787,495,16,229.79999999999998,Snow,Business,Non-refundable,Regional,0,0,7.357321551104907,5.436395435797301,Thursday,0,60,No,1715.95
FLT00630,2023-05-03,Singapore to Bangkok,BlueJet Airlines,Boeing 787,170,17,196.79999999999998,Fog,First,Refundable,Domestic,0,1,6.9098858940155194,,Wednesday,0,12,Yes,1002.49
FLT00631,2022-08-25,Mexico City to Lima,Global Wings,Boeing 737,212,6,233.39999999999998,Fog,Economy,Non-refundable,Domestic,0,4,6.725956144938898,3.26889700247443,Thursday,0,57,No,1184.5
FLT00632,2024-06-03,Paris to Rome,Sunshine Air,Boeing 737,694,3,37.199999999999996,Snow,First,Non-refundable,Domestic,0,3,7.25788334792855,5.078586022041027,Monday,0,54,No,2244.59
FLT00633,2024-06-15,Chicago to Los Angeles,SkyTrack Airways,Airbus A380,161,4,211.2,Fog,Economy,Non-refundable,International,0,4,8.602811459805736,4.427138425622367,Saturday,0,0,Yes,711.85
FLT00634,2022-09-29,San Francisco to Tokyo,Global Wings,Airbus A320,812,22,55.8,Snow,Economy,Refundable,Domestic,0,1,9.928544199184765,5.3497545539983635,Thursday,0,0,Yes,2620.11
FLT00635,2022-07-08,San Francisco to Tokyo,Sunshine Air,Airbus A380,892,15,92.39999999999999,Snow,First,Non-refundable,Regional,0,1,9.886665171412456,5.92447366521636,Friday,0,3,Yes,2798.52
FLT00636,2024-09-25,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,250,2,125.39999999999999,Snow,Economy,Refundable,Domestic,0,0,6.114208109719064,5.290327528673671,Wednesday,0,59,No,1071.75
FLT00637,2023-12-05,San Francisco to Tokyo,SkyTrack Airways,Airbus A380,788,17,121.8,Clear,Economy,Refundable,Regional,0,2,8.234398018288667,,Tuesday,1,19,No,2451.18
FLT00638,2023-03-23,New York to London,Global Wings,Boeing 737,622,22,174.6,Snow,First,Refundable,Domestic,0,0,8.291328185576342,5.291609029406368,Thursday,0,58,No,2200.87
FLT00639,2023-08-04,Paris to Rome,Sunshine Air,Boeing 777,863,20,138.0,Clear,First,Non-refundable,International,1,4,7.413138460758264,4.6680794281308255,Friday,0,15,Yes,2818.04
FLT00640,2024-02-29,Chicago to Los Angeles,Global Wings,Boeing 787,140,13,37.8,Clear,Economy,Non-refundable,Regional,0,0,8.071689295765415,3.5789394912097823,Thursday,0,59,No,772.36
FLT00641,2024-05-10,Mexico City to Lima,BlueJet Airlines,Boeing 737,548,14,137.4,Snow,Business,Refundable,Domestic,0,1,8.975857167114938,8.312305739238758,Friday,0,33,No,2093.67
FLT00642,2022-09-04,Paris to Rome,SkyTrack Airways,Boeing 777,147,16,204.6,Snow,Business,Non-refundable,Regional,1,3,8.647462188106376,7.303463098376755,Sunday,0,17,No,915.9
FLT00643,2024-08-20,Berlin to Madrid,Sunshine Air,Boeing 737,253,0,187.79999999999998,Clear,First,Non-refundable,International,0,2,6.883110046535357,7.785462226011256,Tuesday,0,55,No,1386.36
FLT00644,2022-03-17,San Francisco to Tokyo,SkyTrack Airways,Boeing 787,163,20,130.2,Snow,First,Refundable,International,0,1,9.689396958021717,8.586727457831222,Thursday,0,4,Yes,775.21
FLT00645,2022-06-03,Toronto to Vancouver,Sunshine Air,Boeing 777,842,16,157.79999999999998,Fog,Business,Refundable,Domestic,1,3,8.050560281022507,6.0530884535025695,Friday,0,80,No,2554.13
FLT00646,2023-10-18,Beijing to Sydney,BlueJet Airlines,Airbus A380,155,22,119.39999999999999,Clear,Business,Refundable,Domestic,1,4,9.147475956382113,6.776492946348199,Wednesday,0,0,Yes,672.81
FLT00647,2023-03-11,Toronto to Vancouver,BlueJet Airlines,Boeing 777,482,10,39.0,Snow,First,Non-refundable,Domestic,0,4,7.95100434031152,,Saturday,0,7,Yes,1687.1
FLT00648,2024-09-23,Paris to Rome,BlueJet Airlines,Airbus A320,257,16,84.0,Rain,Economy,Non-refundable,Regional,0,4,8.915689087184397,4.875720338350319,Monday,0,23,No,1226.93
FLT00649,2022-03-27,Beijing to Sydney,Global Wings,Airbus A320,60,13,101.39999999999999,Rain,Business,Refundable,International,1,0,7.948326944506423,7.601127472383875,Sunday,0,0,Yes,835.58
FLT00650,2023-11-28,Beijing to Sydney,Global Wings,Boeing 777,466,19,181.2,Rain,Economy,Non-refundable,Domestic,0,4,7.138858554000712,5.256528621635624,Tuesday,0,31,No,1594.86
FLT00651,2022-10-12,San Francisco to Tokyo,SkyTrack Airways,Airbus A320,437,18,65.39999999999999,Snow,Economy,Non-refundable,Domestic,0,4,8.225040160733842,6.952541175020068,Wednesday,0,16,No,1629.22
FLT00652,2024-08-31,New York to London,Sunshine Air,Boeing 787,226,20,189.0,Snow,Economy,Non-refundable,Domestic,0,0,9.411405675003753,7.945100565772284,Saturday,0,29,No,1036.03
FLT00653,2022-08-08,Mexico City to Lima,Global Wings,Airbus A380,568,6,48.0,Fog,First,Non-refundable,Regional,0,3,9.412965824302363,6.8100000536864265,Monday,0,0,Yes,1992.49
FLT00654,2022-03-10,Beijing to Sydney,SkyTrack Airways,Boeing 777,697,23,42.0,Clear,Business,Non-refundable,International,1,1,9.189378196354971,10.269595429134904,Thursday,0,0,Yes,2230.32
FLT00655,2022-02-16,Toronto to Vancouver,Global Wings,Airbus A380,372,12,160.79999999999998,Fog,First,Refundable,Regional,1,2,7.976038240081931,9.793782137257216,Wednesday,0,19,No,1403.88
FLT00656,2022-04-04,Beijing to Sydney,BlueJet Airlines,Airbus A320,652,17,78.0,Rain,First,Refundable,International,1,4,7.115850027557448,5.598836381984334,Monday,0,41,No,1956.36
FLT00657,2024-01-20,New York to London,SkyTrack Airways,Airbus A380,477,22,202.79999999999998,Fog,Economy,Refundable,International,0,4,8.067702289451548,4.823199206563906,Saturday,0,75,No,1722.17
FLT00658,2024-08-15,Berlin to Madrid,Global Wings,Boeing 737,822,13,48.0,Snow,Economy,Refundable,Regional,0,4,8.703198339943057,3.023851280890624,Thursday,0,0,Yes,2702.59
FLT00659,2023-03-29,New York to London,Sunshine Air,Boeing 777,740,0,169.79999999999998,Rain,First,Refundable,Domestic,1,0,9.159764853365697,6.3666112920667,Wednesday,0,14,Yes,2224.35
FLT00660,2022-07-23,San Francisco to Tokyo,Sunshine Air,Airbus A320,536,6,51.0,Rain,Business,Non-refundable,Regional,0,0,7.803261128712936,4.51194704464389,Saturday,0,33,No,1932.38
FLT00661,2024-06-30,Paris to Rome,BlueJet Airlines,Airbus A380,132,7,108.6,Fog,First,Refundable,International,1,0,8.661872482036301,9.365814986738107,Sunday,0,30,No,839.17
FLT00662,2022-08-06,Mumbai to Dubai,SkyTrack Airways,Airbus A380,200,17,223.79999999999998,Fog,Business,Refundable,Regional,1,2,9.603223176015085,5.398895557216175,Saturday,0,0,Yes,793.44
FLT00663,2023-04-19,Mexico City to Lima,Sunshine Air,Boeing 777,641,8,237.0,Snow,Business,Refundable,International,0,1,8.174170079409999,5.085252730320892,Wednesday,0,0,Yes,2069.05
FLT00664,2023-03-08,San Francisco to Tokyo,BlueJet Airlines,Airbus A320,321,0,108.6,Snow,First,Non-refundable,Domestic,0,4,6.660708709712048,4.103760533442964,Wednesday,0,19,No,1275.87
FLT00665,2022-12-07,Singapore to Bangkok,Global Wings,Boeing 777,399,21,34.8,Clear,Business,Non-refundable,Domestic,0,3,5.764779698062727,2.198140623159384,Wednesday,1,100,No,1542.09
FLT00666,2023-07-05,Berlin to Madrid,BlueJet Airlines,Boeing 787,367,16,47.4,Rain,Business,Non-refundable,Regional,1,4,8.784745123253227,4.723503409487284,Wednesday,0,48,No,1473.27
FLT00667,2023-09-04,Singapore to Bangkok,SkyTrack Airways,Boeing 787,304,18,98.39999999999999,Fog,Economy,Non-refundable,Domestic,0,4,8.462626781656873,2.3270164235805852,Monday,0,30,No,1273.97
FLT00668,2022-10-16,Chicago to Los Angeles,Sunshine Air,Airbus A380,574,5,210.0,Fog,Economy,Refundable,International,1,4,9.211656149310821,5.994911167754617,Sunday,0,0,Yes,2004.71
FLT00669,2022-09-11,Paris to Rome,Global Wings,Boeing 787,396,2,31.799999999999997,Rain,Economy,Non-refundable,International,0,4,7.9758658427962645,4.240307305223002,Sunday,0,0,Yes,1399.94
FLT00670,2024-01-04,Beijing to Sydney,BlueJet Airlines,Boeing 737,634,23,224.4,Clear,First,Refundable,International,0,1,9.103818954024986,6.871857475488111,Thursday,0,0,Yes,2066.91
FLT00671,2022-12-23,Beijing to Sydney,SkyTrack Airways,Boeing 777,620,4,171.6,Clear,First,Refundable,Regional,0,3,8.338846436228275,7.609511258239316,Friday,1,30,No,2035.4
FLT00672,2022-01-23,Toronto to Vancouver,BlueJet Airlines,Boeing 787,135,1,43.199999999999996,Clear,First,Refundable,Domestic,0,0,7.235120990431088,10.43461788026169,Sunday,0,15,Yes,954.51
FLT00673,2024-02-01,Mexico City to Lima,BlueJet Airlines,Boeing 737,234,19,39.0,Clear,First,Refundable,Domestic,1,3,9.906072332291934,7.319320146308089,Thursday,0,0,Yes,901.21
FLT00674,2023-06-06,Mumbai to Dubai,Global Wings,Boeing 777,168,3,42.6,Clear,Economy,Refundable,Regional,0,4,7.462076780043221,3.6088534757724817,Tuesday,0,30,No,980.25
FLT00675,2024-01-28,Berlin to Madrid,SkyTrack Airways,Boeing 737,242,9,72.6,Fog,Economy,Non-refundable,Regional,0,3,7.987860921520126,8.157240880797843,Sunday,0,0,Yes,1255.46
FLT00676,2024-04-16,Berlin to Madrid,Global Wings,Boeing 737,251,9,211.79999999999998,Rain,First,Non-refundable,Regional,1,4,8.107484632690594,7.002242232331582,Tuesday,0,0,Yes,1140.25
FLT00677,2022-04-10,Singapore to Bangkok,BlueJet Airlines,Boeing 787,124,23,167.4,Snow,First,Non-refundable,Domestic,0,3,6.915158845962307,7.551767855903607,Sunday,0,18,No,1141.89
FLT00678,2024-03-12,Mexico City to Lima,BlueJet Airlines,Airbus A320,533,20,93.6,Rain,Business,Non-refundable,Domestic,0,2,7.354890551279649,4.035366821466086,Tuesday,0,76,No,1783.88
FLT00679,2022-06-29,Chicago to Los Angeles,SkyTrack Airways,Boeing 737,842,10,154.2,Clear,First,Refundable,Domestic,0,3,6.79587273123919,3.9794095549574644,Wednesday,0,46,No,2591.27
FLT00680,2022-08-11,Chicago to Los Angeles,Sunshine Air,Airbus A380,159,15,154.2,Rain,Economy,Non-refundable,Regional,0,0,8.769938269152542,7.2077588961714625,Thursday,0,32,No,841.99
FLT00681,2024-06-24,Berlin to Madrid,Sunshine Air,Boeing 777,603,16,187.2,Fog,Economy,Non-refundable,International,0,0,8.042468540401837,8.090879914350266,Monday,0,7,Yes,1985.33
FLT00682,2024-02-01,San Francisco to Tokyo,Global Wings,Airbus A320,187,15,60.0,Rain,Business,Refundable,Domestic,1,3,7.995675446871956,6.16758591706142,Thursday,0,19,No,1030.1
FLT00683,2023-10-21,San Francisco to Tokyo,SkyTrack Airways,Boeing 737,511,6,68.39999999999999,Snow,Economy,Non-refundable,Domestic,0,3,7.819266162346676,2.983081508737515,Saturday,0,56,No,1740.93
FLT00684,2023-03-18,New York to London,SkyTrack Airways,Boeing 777,428,15,188.4,Snow,Economy,Non-refundable,Domestic,0,1,7.805613401861217,,Saturday,0,74,No,1487.8
FLT00685,2023-08-31,New York to London,Sunshine Air,Boeing 737,102,2,232.2,Fog,First,Refundable,Domestic,0,3,7.453345914544335,5.476590621927887,Thursday,0,12,Yes,595.86
FLT00686,2024-02-08,Beijing to Sydney,SkyTrack Airways,Airbus A320,478,15,210.0,Clear,Business,Refundable,International,0,0,9.238882989154439,7.695119931333961,Thursday,0,33,No,1679.47
FLT00687,2022-11-21,Paris to Rome,SkyTrack Airways,Boeing 777,547,7,134.4,Clear,First,Refundable,International,0,2,7.926964637900044,5.353261452796818,Monday,0,47,No,1865.55
FLT00688,2023-05-31,Chicago to Los Angeles,Global Wings,Airbus A320,137,11,120.6,Fog,Business,Non-refundable,International,0,0,6.376915870501163,6.795736723021981,Wednesday,0,32,No,812.15
FLT00689,2022-01-16,Chicago to Los Angeles,BlueJet Airlines,Airbus A380,885,2,189.0,Fog,First,Refundable,International,1,1,8.246866629770654,7.05701330750236,Sunday,0,0,Yes,2934.9
FLT00690,2024-03-02,Singapore to Bangkok,SkyTrack Airways,Boeing 787,860,16,226.79999999999998,Clear,Economy,Non-refundable,Domestic,0,3,8.310453461892262,6.747399727396827,Saturday,0,0,Yes,2714.92
FLT00691,2022-12-02,Singapore to Bangkok,BlueJet Airlines,Airbus A320,329,20,211.79999999999998,Fog,First,Non-refundable,Regional,0,2,8.58749492792319,4.729129168095925,Friday,1,42,No,1268.81
FLT00692,2024-01-29,Beijing to Sydney,Global Wings,Boeing 787,733,17,127.19999999999999,Rain,First,Refundable,Regional,0,0,7.855419322361512,8.328570233038068,Monday,0,3,Yes,2403.64
FLT00693,2022-09-15,Berlin to Madrid,Sunshine Air,Boeing 787,760,10,235.2,Fog,Economy,Non-refundable,Regional,1,2,6.533679548884891,,Thursday,0,73,No,2482.22
FLT00694,2023-05-12,Mexico City to Lima,Global Wings,Boeing 777,818,3,172.2,Fog,First,Non-refundable,Regional,0,4,7.011482278557703,8.484695330589775,Friday,0,10,Yes,2544.5
FLT00695,2024-09-14,Singapore to Bangkok,Sunshine Air,Airbus A320,787,15,148.79999999999998,Snow,Business,Refundable,Domestic,0,0,7.850638073577445,10.411105479467738,Saturday,0,0,Yes,2426.38
FLT00696,2024-06-14,Berlin to Madrid,Sunshine Air,Airbus A380,374,16,39.0,Clear,Economy,Non-refundable,International,0,4,8.130885104457551,5.0674565366902184,Friday,0,51,No,1337.34
FLT00697,2022-06-09,Berlin to Madrid,SkyTrack Airways,Boeing 777,227,8,214.79999999999998,Fog,Economy,Non-refundable,International,0,2,8.72427075867946,8.61958747427386,Thursday,0,9,Yes,1204.76
FLT00698,2023-04-20,Mexico City to Lima,Global Wings,Airbus A320,398,5,207.0,Rain,First,Non-refundable,Domestic,0,3,7.024182264023683,,Thursday,0,11,Yes,1478.91
FLT00699,2024-05-01,Beijing to Sydney,Global Wings,Boeing 777,252,23,195.0,Snow,Business,Refundable,Regional,1,3,6.424081676344349,7.928289936733913,Wednesday,0,46,No,1110.96
FLT00700,2023-10-26,Paris to Rome,SkyTrack Airways,Airbus A380,512,19,172.79999999999998,Snow,Business,Non-refundable,International,0,3,8.130777891775324,4.517779581854221,Thursday,0,0,Yes,1891.41
FLT00701,2024-06-26,Berlin to Madrid,Global Wings,Boeing 737,342,1,70.8,Fog,Economy,Non-refundable,Regional,0,4,8.79127328642303,4.343925535062104,Wednesday,0,22,No,1358.34
FLT00702,2023-11-21,Mexico City to Lima,BlueJet Airlines,Boeing 737,395,8,210.0,Fog,Business,Non-refundable,International,0,3,9.49875483438589,5.194737850772269,Tuesday,0,0,Yes,1733.53
FLT00703,2023-11-06,Toronto to Vancouver,Global Wings,Airbus A380,449,20,33.0,Snow,Economy,Non-refundable,Domestic,0,1,6.6038721290300515,8.535896483692621,Monday,0,22,No,1569.91
FLT00704,2023-01-15,New York to London,Sunshine Air,Airbus A320,584,5,161.4,Snow,Business,Refundable,Domestic,0,0,7.987031731922202,8.678949673995707,Sunday,0,0,Yes,1922.91
FLT00705,2023-06-29,San Francisco to Tokyo,Global Wings,Airbus A320,299,2,181.79999999999998,Snow,First,Refundable,Regional,1,0,8.272785590885725,9.485637669117208,Thursday,0,0,Yes,1177.25
FLT00706,2024-07-17,Mumbai to Dubai,BlueJet Airlines,Boeing 737,891,19,206.4,Rain,Business,Non-refundable,International,1,2,8.81339843237137,8.4538591911033,Wednesday,0,46,No,2644.46
FLT00707,2024-08-14,Singapore to Bangkok,Sunshine Air,Airbus A380,542,5,93.6,Clear,Economy,Refundable,International,1,4,7.344219673128329,4.628797186120437,Wednesday,0,58,No,1895.57
FLT00708,2023-11-22,Paris to Rome,Sunshine Air,Boeing 777,718,6,206.4,Snow,Economy,Non-refundable,Domestic,1,0,7.809102295737051,8.73079940468017,Wednesday,0,0,Yes,2365.87
FLT00709,2023-03-03,Chicago to Los Angeles,SkyTrack Airways,Airbus A380,775,0,100.2,Snow,Business,Refundable,Domestic,0,4,8.170141195491535,,Friday,0,0,Yes,2399.33
FLT00710,2023-09-05,San Francisco to Tokyo,BlueJet Airlines,Airbus A320,651,22,130.2,Rain,Economy,Refundable,International,0,2,7.849303324484242,7.528586343501019,Tuesday,0,23,No,2131.67
FLT00711,2022-09-25,Berlin to Madrid,Sunshine Air,Airbus A380,614,0,180.0,Snow,First,Refundable,Domestic,0,3,9.009987620587836,9.350447158710619,Sunday,0,0,Yes,2056.13
FLT00712,2024-04-14,Berlin to Madrid,Global Wings,Boeing 777,517,4,78.6,Clear,Economy,Non-refundable,Domestic,0,2,6.163263348902276,7.201555752618432,Sunday,0,48,No,1921.84
FLT00713,2023-07-31,Mexico City to Lima,Sunshine Air,Airbus A320,148,5,61.8,Snow,First,Non-refundable,International,1,1,8.168354989073052,7.105528047690344,Monday,0,0,Yes,809.45
